address,Cluster,Count,day,time,district,accident_types,suspect_vehicle,victim_vehicle,lat,long,Color
urip sumuharjo,17,8,Saturday,Night,panakkukang,TL,R4,R2,-5.1348243,119.4316818,#8FC59B
veteran selatan,0,8,Sunday,Morning,makassar,TK,R2,R4,-5.162773,119.4212589,#5609DA
veteran selatan,0,8,Thursday,Morning,mamajang,TK,R2,R4,-5.162773,119.4212589,#5609DA
veteran selatan,0,8,Monday,Morning,makassar,TK,R4,R2,-5.162773,119.4212589,#5609DA
veteran selatan,0,8,Monday,Morning,mamajang,TK,R2,R4,-5.162773,119.4212589,#5609DA
veteran selatan,0,8,Sunday,Morning,makassar,TK,R2,R4,-5.162773,119.4212589,#5609DA
veteran selatan,0,8,Thursday,Morning,mamajang,TK,R2,R4,-5.162773,119.4212589,#5609DA
veteran selatan,0,8,Monday,Morning,makassar,TK,R4,R2,-5.162773,119.4212589,#5609DA
veteran selatan,0,8,Monday,Morning,mamajang,TK,R2,R4,-5.162773,119.4212589,#5609DA
veteran selatan,2,14,Saturday,Night,makassar,OC,R2,NOV,-5.162773,119.4212589,#860E3B
veteran selatan,2,14,Thursday,Night,mamajang,OC,R2,NOV,-5.162773,119.4212589,#860E3B
veteran selatan,2,14,Thursday,Evening,mamajang,OC,R2,NOV,-5.162773,119.4212589,#860E3B
veteran selatan,2,14,Friday,Evening,makassar,TM,R2,NOV,-5.162773,119.4212589,#860E3B
veteran selatan,2,14,Wednesday,Evening,mamajang,TM,R2,NOV,-5.162773,119.4212589,#860E3B
veteran selatan,2,14,Tuesday,Evening,makassar,TM,R2,NOV,-5.162773,119.4212589,#860E3B
veteran selatan,2,14,Saturday,Evening,mamajang,TM,R2,NOV,-5.162773,119.4212589,#860E3B
veteran selatan,2,14,Saturday,Night,makassar,OC,R2,NOV,-5.162773,119.4212589,#860E3B
veteran selatan,2,14,Thursday,Night,mamajang,OC,R2,NOV,-5.162773,119.4212589,#860E3B
veteran selatan,2,14,Thursday,Evening,mamajang,OC,R2,NOV,-5.162773,119.4212589,#860E3B
veteran selatan,2,14,Friday,Evening,makassar,TM,R2,NOV,-5.162773,119.4212589,#860E3B
veteran selatan,2,14,Wednesday,Evening,mamajang,TM,R2,NOV,-5.162773,119.4212589,#860E3B
veteran selatan,2,14,Tuesday,Evening,makassar,TM,R2,NOV,-5.162773,119.4212589,#860E3B
veteran selatan,2,14,Saturday,Evening,mamajang,TM,R2,NOV,-5.162773,119.4212589,#860E3B
veteran selatan,3,8,Monday,Afternoon,mamajang,TK,R2,Rro,-5.162773,119.4212589,#C5E5CA
veteran selatan,3,8,Saturday,Afternoon,makassar,TK,R2,R2,-5.162773,119.4212589,#C5E5CA
veteran selatan,3,8,Friday,Afternoon,mamajang,TK,R2,R2,-5.162773,119.4212589,#C5E5CA
veteran selatan,3,8,Saturday,Afternoon,mamajang,TK,R2,R3,-5.162773,119.4212589,#C5E5CA
veteran selatan,3,8,Monday,Afternoon,mamajang,TK,R2,Rro,-5.162773,119.4212589,#C5E5CA
veteran selatan,3,8,Saturday,Afternoon,makassar,TK,R2,R2,-5.162773,119.4212589,#C5E5CA
veteran selatan,3,8,Friday,Afternoon,mamajang,TK,R2,R2,-5.162773,119.4212589,#C5E5CA
veteran selatan,3,8,Saturday,Afternoon,mamajang,TK,R2,R3,-5.162773,119.4212589,#C5E5CA
veteran selatan,5,8,Wednesday,Evening,makassar,TL,R2,NOV,-5.162773,119.4212589,#638F40
veteran selatan,5,8,Monday,Evening,mamajang,TL,R2,NOV,-5.162773,119.4212589,#638F40
veteran selatan,5,8,Tuesday,Evening,mamajang,TL,R2,R2,-5.162773,119.4212589,#638F40
veteran selatan,5,8,Wednesday,Evening,mamajang,TL,R2,NOV,-5.162773,119.4212589,#638F40
veteran selatan,5,8,Wednesday,Evening,makassar,TL,R2,NOV,-5.162773,119.4212589,#638F40
veteran selatan,5,8,Monday,Evening,mamajang,TL,R2,NOV,-5.162773,119.4212589,#638F40
veteran selatan,5,8,Tuesday,Evening,mamajang,TL,R2,R2,-5.162773,119.4212589,#638F40
veteran selatan,5,8,Wednesday,Evening,mamajang,TL,R2,NOV,-5.162773,119.4212589,#638F40
veteran selatan,6,18,Thursday,Evening,mamajang,TK,R2,R2,-5.162773,119.4212589,#5A5FFA
veteran selatan,6,18,Saturday,Night,mamajang,TK,R2,R2,-5.162773,119.4212589,#5A5FFA
veteran selatan,6,18,Wednesday,Evening,mamajang,TK,R2,R2,-5.162773,119.4212589,#5A5FFA
veteran selatan,6,18,Wednesday,Evening,mamajang,TK,R2,R2,-5.162773,119.4212589,#5A5FFA
veteran selatan,6,18,Tuesday,Evening,mamajang,TK,R2,R2,-5.162773,119.4212589,#5A5FFA
veteran selatan,6,18,Monday,Night,mamajang,TK,R2,R2,-5.162773,119.4212589,#5A5FFA
veteran selatan,6,18,Friday,Night,mamajang,TK,R2,R2,-5.162773,119.4212589,#5A5FFA
veteran selatan,6,18,Saturday,Night,makassar,TK,R2,R2,-5.162773,119.4212589,#5A5FFA
veteran selatan,6,18,Tuesday,Night,mamajang,TK,R2,R3,-5.162773,119.4212589,#5A5FFA
veteran selatan,6,18,Thursday,Evening,mamajang,TK,R2,R2,-5.162773,119.4212589,#5A5FFA
veteran selatan,6,18,Saturday,Night,mamajang,TK,R2,R2,-5.162773,119.4212589,#5A5FFA
veteran selatan,6,18,Wednesday,Evening,mamajang,TK,R2,R2,-5.162773,119.4212589,#5A5FFA
veteran selatan,6,18,Wednesday,Evening,mamajang,TK,R2,R2,-5.162773,119.4212589,#5A5FFA
veteran selatan,6,18,Tuesday,Evening,mamajang,TK,R2,R2,-5.162773,119.4212589,#5A5FFA
veteran selatan,6,18,Monday,Night,mamajang,TK,R2,R2,-5.162773,119.4212589,#5A5FFA
veteran selatan,6,18,Friday,Night,mamajang,TK,R2,R2,-5.162773,119.4212589,#5A5FFA
veteran selatan,6,18,Saturday,Night,makassar,TK,R2,R2,-5.162773,119.4212589,#5A5FFA
veteran selatan,6,18,Tuesday,Night,mamajang,TK,R2,R3,-5.162773,119.4212589,#5A5FFA
veteran selatan,12,10,Sunday,Morning,mamajang,TL,R2,R2,-5.162773,119.4212589,#212349
veteran selatan,12,10,Monday,Morning,mamajang,TL,R2,R2,-5.162773,119.4212589,#212349
veteran selatan,12,10,Thursday,Morning,mamajang,TL,R2,R2,-5.162773,119.4212589,#212349
veteran selatan,12,10,Tuesday,Morning,mamajang,TL,R2,NOV,-5.162773,119.4212589,#212349
veteran selatan,12,10,Monday,Morning,mamajang,TL,R2,NOV,-5.162773,119.4212589,#212349
veteran selatan,12,10,Sunday,Morning,mamajang,TL,R2,R2,-5.162773,119.4212589,#212349
veteran selatan,12,10,Monday,Morning,mamajang,TL,R2,R2,-5.162773,119.4212589,#212349
veteran selatan,12,10,Thursday,Morning,mamajang,TL,R2,R2,-5.162773,119.4212589,#212349
veteran selatan,12,10,Tuesday,Morning,mamajang,TL,R2,NOV,-5.162773,119.4212589,#212349
veteran selatan,12,10,Monday,Morning,mamajang,TL,R2,NOV,-5.162773,119.4212589,#212349
veteran utara,2,12,Sunday,Evening,makassar,TM,R2,NOV,-5.1407973,119.4239945,#860E3B
veteran utara,2,12,Thursday,Evening,makassar,TM,R2,NOV,-5.1407973,119.4239945,#860E3B
veteran utara,2,12,Thursday,Evening,makassar,TM,R2,NOV,-5.1407973,119.4239945,#860E3B
veteran utara,2,12,Wednesday,Night,makassar,OC,R2,NOV,-5.1407973,119.4239945,#860E3B
veteran utara,2,12,Friday,Evening,makassar,OC,R2,NOV,-5.1407973,119.4239945,#860E3B
veteran utara,2,12,Friday,Evening,makassar,OC,R2,R2,-5.1407973,119.4239945,#860E3B
veteran utara,2,12,Sunday,Evening,makassar,TM,R2,NOV,-5.1407973,119.4239945,#860E3B
veteran utara,2,12,Thursday,Evening,makassar,TM,R2,NOV,-5.1407973,119.4239945,#860E3B
veteran utara,2,12,Thursday,Evening,makassar,TM,R2,NOV,-5.1407973,119.4239945,#860E3B
veteran utara,2,12,Wednesday,Night,makassar,OC,R2,NOV,-5.1407973,119.4239945,#860E3B
veteran utara,2,12,Friday,Evening,makassar,OC,R2,NOV,-5.1407973,119.4239945,#860E3B
veteran utara,2,12,Friday,Evening,makassar,OC,R2,R2,-5.1407973,119.4239945,#860E3B
veteran utara,3,14,Sunday,Afternoon,makassar,TK,R2,R2,-5.1407973,119.4239945,#C5E5CA
veteran utara,3,14,Saturday,Afternoon,makassar,TK,R2,R2,-5.1407973,119.4239945,#C5E5CA
veteran utara,3,14,Sunday,Afternoon,bontoala,TK,B2,R2,-5.1407973,119.4239945,#C5E5CA
veteran utara,3,14,Tuesday,Afternoon,bontoala,TK,TR,R2,-5.1407973,119.4239945,#C5E5CA
veteran utara,3,14,Friday,Afternoon,makassar,TK,TR,R2,-5.1407973,119.4239945,#C5E5CA
veteran utara,3,14,Friday,Afternoon,bontoala,TK,R2,R2,-5.1407973,119.4239945,#C5E5CA
veteran utara,3,14,Wednesday,Afternoon,makassar,TK,R2,R2,-5.1407973,119.4239945,#C5E5CA
veteran utara,3,14,Sunday,Afternoon,makassar,TK,R2,R2,-5.1407973,119.4239945,#C5E5CA
veteran utara,3,14,Saturday,Afternoon,makassar,TK,R2,R2,-5.1407973,119.4239945,#C5E5CA
veteran utara,3,14,Sunday,Afternoon,bontoala,TK,B2,R2,-5.1407973,119.4239945,#C5E5CA
veteran utara,3,14,Tuesday,Afternoon,bontoala,TK,TR,R2,-5.1407973,119.4239945,#C5E5CA
veteran utara,3,14,Friday,Afternoon,makassar,TK,TR,R2,-5.1407973,119.4239945,#C5E5CA
veteran utara,3,14,Friday,Afternoon,bontoala,TK,R2,R2,-5.1407973,119.4239945,#C5E5CA
veteran utara,3,14,Wednesday,Afternoon,makassar,TK,R2,R2,-5.1407973,119.4239945,#C5E5CA
veteran utara,4,11,Friday,Morning,makassar,TM,R2,NOV,-5.1407973,119.4239945,#1CBFF2
veteran utara,4,11,Thursday,Morning,makassar,T,R2,NOV,-5.1407973,119.4239945,#1CBFF2
veteran utara,4,11,Friday,Morning,makassar,TM,R2,NOV,-5.1407973,119.4239945,#1CBFF2
veteran utara,4,11,Friday,Morning,makassar,OC,R2,NOV,-5.1407973,119.4239945,#1CBFF2
veteran utara,4,11,Sunday,Morning,makassar,TM,R2,NOV,-5.1407973,119.4239945,#1CBFF2
veteran utara,4,11,Wednesday,Morning,makassar,TM,R2,NOV,-5.1407973,119.4239945,#1CBFF2
veteran utara,4,11,Friday,Morning,makassar,TM,R2,NOV,-5.1407973,119.4239945,#1CBFF2
veteran utara,4,11,Thursday,Morning,makassar,T,R2,NOV,-5.1407973,119.4239945,#1CBFF2
veteran utara,4,11,Friday,Morning,makassar,TM,R2,NOV,-5.1407973,119.4239945,#1CBFF2
veteran utara,4,11,Friday,Morning,makassar,OC,R2,NOV,-5.1407973,119.4239945,#1CBFF2
veteran utara,4,11,Sunday,Morning,makassar,TM,R2,NOV,-5.1407973,119.4239945,#1CBFF2
veteran utara,5,24,Friday,Night,makassar,TL,R2,NOV,-5.1407973,119.4239945,#638F40
veteran utara,5,24,Saturday,Evening,makassar,TL,R2,NOV,-5.1407973,119.4239945,#638F40
veteran utara,5,24,Saturday,Evening,makassar,TL,R2,R2,-5.1407973,119.4239945,#638F40
veteran utara,5,24,Wednesday,Evening,makassar,TL,R2,R2,-5.1407973,119.4239945,#638F40
veteran utara,5,24,Saturday,Night,makassar,TL,R2,NOV,-5.1407973,119.4239945,#638F40
veteran utara,5,24,Thursday,Evening,makassar,TL,R2,R2,-5.1407973,119.4239945,#638F40
veteran utara,5,24,Thursday,Night,makassar,TL,R2,R2,-5.1407973,119.4239945,#638F40
veteran utara,5,24,Thursday,Evening,makassar,TL,R2,R2,-5.1407973,119.4239945,#638F40
veteran utara,5,24,Wednesday,Evening,makassar,TL,R2,R2,-5.1407973,119.4239945,#638F40
veteran utara,5,24,Thursday,Evening,makassar,TL,R2,R2,-5.1407973,119.4239945,#638F40
